Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9
14,866,289,877,357,146,657,835,931,677
963,219,414,932,616,933,870,354,147,895
379,519,469,957,641,473,188,942,897,543
278,418,257,487,419,295,102,555,494,911
652,869,35,233,127,183,896,514,178,793
665,576,394,921,235,882,368,25,194,999
852,703,420,216,503,161,986,723,649,652
581,936,561,168,251,923,298,411,833,665
991,115,78,184,519,981,336,567,504,561
628,865,729,755,132,63,588,992,530,778
295,374,955,760,358,902,442,55,25,628
248,156,543,219,423,284,684,931,493,456
940,734,310,617,605,808,638,759,276,517
897,102,829,160,218,640,253,572,158,427
485,524,900,119,762,649,794,317,250,11
188,581,632,905,390,933,525,730,730,765
685,873,828,902,464,465,358,465,938,451
165,820,316,944,500,506,457,61,549,643
971,941,225,491,321,709,625,456,247,229
150,500,245,744,517,744,295,694,27,480
67,310,925,337,19,112,62,863,923,774
646,891,713,747,889,319,236,801,262,414
290,637,539,424,867,360,595,881,948,660
484,670,690,505,840,840,124,732,690,113
180,70,932,300,906,594,202,424,120,920
837,376,460,799,299,108,30,136,911,670
139,778,363,331,80,20,105,882,882,299
472,292,757,589,39,476,795,561,953,548
531,261,179,489,131,932,840,382,954,241
512,943,581,260,450,949,266,376,901,347
80,881,198,552,734,546,59,268,387,941
54,781,535,234,624,289,982,36,395,379
538,37,951,717,311,993,226,150,414,286
17,990,651,794,770,426,503,210,285,60
29,158,759,168,682,612,181,575,126,212
267,204,666,509,344,296,653,61,627,999
968,266,82,171,258,617,875,688,171,108
516,190,321,378,177,557,226,495,518,288
720,283,621,369,45,966,420,882,68,633
611,728,681,967,425,521,636,459,481,875
947,784,476,646,20,432,254,222,194,12
684,881,512,581,934,247,684,275,315,632
58,94,321,846,150,917,817,527,519,396
329,319,318,625,706,580,702,937,125,811
320,163,407,11,912,461,108,359,439,72
992,202,781,742,500,216,544,520,235,416
829,589,802,510,396,425,375,644,749,604
803,565,795,654,943,855,36,669,130,866
536,112,202,737,404,75,869,894,343,506
359,363,699,93,723,591,825,284,866,427
907,743,684,500,174,629,283,681,964,174
926,932,668,183,343,266,897,574,430,476
877,466,16,166,789,642,111,477,311,186
595,42,907,345,620,59,994,271,527,577
441,905,560,28,968,354,187,452,836,275
179,100,192,724,965,365,886,562,381,512
252,923,478,61,351,22,938,848,548,417
874,577,295,123,790,723,135,978,76,421
623,197,520,161,493,808,439,620,661,707
143,979,82,705,499,328,86,933,820,936
313,266,151,514,915,742,780,835,727,995
983,408,603,599,418,163,934,847,725,39
496,777,316,955,53,460,282,924,77,686
735,560,471,357,812,804,754,873,898,82
359,416,716,415,625,363,329,74,581,361
712,531,466,40,218,631,894,66,874,780
707,584,388,234,772,318,594,163,790,467
927,440,430,700,127,678,777,252,127,611
995,576,822,912,240,577,475,267,149,705
106,353,322,566,369,762,263,369,982,440
564,957,514,892,345,764,207,100,340,540
811,259,141,788,892,535,494,870,624,99
880,318,24,814,681,991,865,306,172,635
120,862,708,868,376,237,322,531,604,421
34,364,236,839,116,212,699,320,60,632
607,282,348,922,356,537,550,590,816,14
63,893,28,384,319,490,584,534,649,540
364,813,553,997,19,236,620,270,621,197
604,282,196,534,557,712,856,846,660,509
990,563,606,36,974,179,548,551,592,603
724,404,779,937,331,291,372,89,764,269
100,953,812,116,886,993,584,989,538,150
300,655,604,100,585,148,149,124,688,126
908,124,696,707,371,653,431,29,789,212
268,532,525,389,809,408,433,19,519,306
461,400,599,270,609,145,102,658,596,572
46,516,246,817,71,276,520,286,297,91
495,849,468,284,825,713,221,252,946,249
808,35,528,879,790,47,262,66,216,447
528,497,595,429,578,542,504,851,858,247
783,158,406,272,501,891,741,944,756,340
471,17,312,407,51,102,892,301,908,110
361,562,592,661,106,356,525,331,992,724
167,159,851,171,784,622,240,980,570,817
626,394,692,789,498,922,966,531,40,171
921,606,310,684,445,523,920,987,649,878
159,356,814,394,206,824,624,572,245,799
531,83,107,281,682,642,161,151,328,990
689,324,691,981,243,132,270,377,776,734
164,630,696,910,893,105,303,282,451,315
519,327,816,750,600,169,424,755,822,310
890,442,54,416,933,26,703,776,984,450
923,260,44,67,998,246,711,347,414,653
298,36,976,710,600,962,638,172,317,483
729,867,930,172,878,606,641,527,619,778
706,539,665,217,520,248,948,710,460,301
372,328,41,840,144,203,69,165,185,879
647,179,606,556,216,169,551,757,164,963
843,212,67,544,970,990,585,166,893,457
462,235,444,590,278,882,944,760,841,604
21,333,476,469,507,156,384,318,643,263
548,634,38,476,793,150,153,512,793,333
126,932,455,454,929,134,941,439,675,804
843,937,91,985,178,891,977,907,108,977
764,234,549,875,417,424,246,351,316,645
419,377,895,801,858,636,737,220,954,806
522,897,900,446,719,256,863,848,839,646
198,47,708,423,361,42,57,47,215,42
837,887,461,294,277,270,474,567,859,124
941,834,429,822,988,253,172,447,689,932
897,811,620,859,273,73,226,578,319,116
280,424,851,460,588,957,81,26,709,992
997,177,149,238,226,412,239,808,878,127
307,933,237,989,424,52,663,437,339,548
825,291,391,30,570,750,439,361,209,963
667,835,901,481,278,12,472,974,793,596
515,196,923,618,392,895,294,849,931,440
645,325,534,641,351,877,169,13,497,759
722,535,833,206,243,183,626,264,730,533
652,54,301,735,367,205,75,498,552,90
563,984,907,804,846,665,204,130,603,915
739,970,847,127,321,186,173,109,801,138
752,412,872,884,258,99,377,186,829,438
434,379,479,472,460,509,273,921,88,927
376,96,749,183,211,163,659,401,901,389
541,115,733,307,483,60,726,376,804,568
259,418,706,274,477,976,299,826,395,553
391,949,760,167,363,388,726,918,692,729
510,288,401,672,926,734,924,184,563,555
843,912,477,696,837,411,115,270,422,789
829,519,783,653,101,440,786,755,605,351
419,362,479,274,26,763,595,851,828,826
392,577,531,618,840,801,703,410,505,392
898,631,556,501,98,742,888,589,441,575
64,313,535,349,975,643,691,963,27,614
331,656,322,623,868,427,344,825,919,451
377,721,879,31,629,50,442,278,583,119
574,612,873,314,445,155,318,188,348,507
783,168,205,793,902,496,365,171,458,161
554,856,535,781,375,68,248,948,999,231
96,302,546,666,251,510,561,365,551,963
795,688,427,845,225,789,763,59,424,771
301,754,243,43,269,29,783,676,571,949
658,543,295,490,647,941,940,825,731,944
727,313,593,192,925,720,209,492,36,993
927,74,894,425,67,626,254,536,883,930
948,39,356,425,859,872,837,707,982,462
60,656,368,391,503,214,812,413,569,876
317,771,73,112,496,527,630,376,509,287
315,227,558,426,642,987,154,268,453,692
441,817,251,339,533,190,417,501,171,932
37,769,888,945,359,713,354,557,553,123
349,482,472,524,150,927,764,29,985,226
991,971,914,468,200,992,657,767,310,63
368,362,533,153,481,275,87,489,476,739
586,618,58,990,810,750,827,504,344,281
731,200,621,814,835,251,455,977,742,374
718,431,154,520,751,748,49,800,637,379
347,926,43,326,104,120,105,844,762,660
467,923,900,534,29,250,125,391,510,146
340,589,952,997,938,23,495,322,616,131
164,963,315,338,621,710,166,860,664,598
226,431,316,165,46,707,790,414,867,545
28,665,178,763,292,463,700,30,184,738
281,89,382,635,273,816,256,725,631,857
455,910,478,725,466,508,998,692,217,921
49,79,424,560,636,230,265,780,708,663
580,866,669,20,458,369,400,31,945,846
142,727,649,655,531,400,343,421,922,908
127,188,741,873,884,742,999,281,686,467
899,673,107,400,575,958,988,618,321,605
449,373,455,456,878,602,335,83,21,741
344,42,184,357,411,603,594,462,867,256
975,199,179,236,148,726,758,117,652,582
945,180,17,619,882,558,613,941,612,157
129,733,289,711,134,611,830,294,313,605
20,791,733,121,469,761,665,76,881,335
452,997,130,254,774,685,214,807,107,344
842,623,69,993,590,893,191,795,670,632
199,678,249,528,903,623,850,468,501,637
577,711,895,912,126,809,541,141,625,913
773,263,380,967,124,244,176,563,931,846
761,40,130,10,750,531,276,955,529,897
730,260,186,153,332,248,629,450,686,821
558,388,806,263,193,795,363,460,90,37
361,668,820,133,496,213,558,822,442,517
191,207,726,918,554,418,971,480,219,994
225,386,796,953,613,732,301,971,464,645
738,764,631,245,898,139,500,211,424,488
989,260,812,396,486,194,191,819,610,453
973,783,297,742,775,62,799,624,780,575
12,906,661,738,427,381,272,221,784,757
560,638,175,100,912,164,149,949,652,195
511,534,649,980,42,600,274,372,174,946
870,586,763,73,707,531,507,392,460,649
377,731,776,638,876,320,462,283,288,836
998,672,334,244,162,101,301,527,945,211
445,118,947,862,573,936,572,136,522,844
586,55,22,446,295,327,30,749,80,740
193,140,476,66,667,566,98,482,286,56
490,608,204,661,105,638,573,164,981,676
563,345,556,524,429,929,359,259,865,545
330,783,927,465,910,837,875,550,315,814
640,68,445,445,981,152,86,243,926,803
886,390,544,501,516,629,789,994,817,341
24,128,944,371,297,252,40,676,614,634
569,823,308,425,190,629,738,933,873,569
315,946,800,820,380,966,257,62,677,389
598,620,838,909,904,705,703,35,700,601
381,169,576,31,288,122,227,615,546,819
871,938,590,841,340,752,579,936,217,679
387,663,957,675,520,574,648,208,576,115
366,426,353,160,553,626,921,647,506,591
156,402,250,715,180,975,267,986,522,136
824,440,69,837,456,489,756,632,76,714
392,145,131,951,780,319,986,250,990,808
883,905,732,179,168,714,962,211,434,486
312,215,133,414,865,209,280,354,271,201
842,622,512,440,842,902,115,835,89,44
59,214,582,785,886,458,150,761,96,907
244,405,655,281,244,526,756,548,983,513
340,400,147,807,179,508,285,843,15,323
193,775,19,105,171,55,944,220,991,558
542,746,174,102,574,146,794,237,366,806
121,496,888,125,380,178,750,153,153,811
82,714,748,386,13,904,871,573,826,198
670,894,808,924,865,370,88,488,627,157
242,671,840,541,514,39,724,556,868,244
17,484,135,943,743,352,928,858,985,966
206,868,360,972,331,720,566,332,985,856
497,991,548,663,617,760,738,872,869,866
138,659,832,377,724,491,121,591,373,588
325,114,52,829,904,705,399,951,179,714
225,522,324,450,540,554,287,166,887,817
812,562,792,889,48,79,79,59,283,24
692,649,738,306,764,322,242,182,113,181
352,954,22,15,405,415,618,43,866,114
831,997,612,215,969,751,773,40,85,194
616,956,356,153,546,903,799,746,258,354
65,634,834,191,285,938,375,920,590,776
929,915,553,650,885,571,790,443,588,936
998,843,131,871,459,602,404,626,136,764
271,755,85,462,210,594,705,968,210,408
182,742,223,439,333,681,418,621,16,388
61,283,554,585,431,195,713,233,61,72
335,61,495,352,218,263,125,595,748,443
399,134,512,524,829,347,388,281,97,611
715,701,467,641,911,763,367,423,450,769
712,343,437,506,285,737,693,614,349,657
272,416,987,616,218,455,10,930,111,185
16,213,399,778,795,91,851,941,399,249
447,780,118,265,41,398,459,349,731,488
213,601,511,812,676,747,968,423,573,317
560,172,947,157,698,207,503,577,719,369
113,519,780,613,667,714,14,881,616,937
137,311,33,731,551,516,823,452,133,812
763,371,303,612,866,153,316,798,362,867
36,698,600,178,80,231,934,201,586,644
745,853,767,185,900,267,287,855,592,648
977,647,846,765,634,564,346,410,530,332
762,411,91,936,808,227,215,85,169,479
870,886,922,765,89,703,124,527,892,111
558,661,305,324,359,495,391,641,375,504
532,848,635,398,334,27,865,27,267,619
647,297,421,625,259,811,397,237,883,892
835,149,373,217,220,87,896,488,271,294
114,739,36,427,162,452,45,239,242,66
400,377,116,919,359,461,42,369,313,585
393,893,275,555,470,528,988,820,806,249
326,316,139,109,790,737,436,542,149,418
358,978,785,954,557,400,32,372,958,392
315,460,782,728,458,625,93,345,981,428
576,246,46,283,824,315,100,331,495,485
607,305,978,178,148,770,229,771,167,68
508,917,723,636,906,204,417,450,696,166
787,524,575,269,227,965,183,689,704,26
220,311,955,791,975,71,350,229,435,928
443,597,506,765,254,984,675,600,167,404
687,476,452,739,922,42,366,850,875,394
163,884,344,668,532,139,47,46,160,193
962,792,295,308,490,189,473,932,806,815
425,774,274,196,797,461,956,234,235,533
169,636,870,930,284,691,307,439,171,304
614,310,110,194,68,387,184,781,521,562
708,683,927,565,138,299,932,821,252,648
507,491,775,365,117,411,400,522,387,667
286,985,725,990,154,857,733,934,174,860
40,613,746,200,169,566,596,887,718,821
688,991,47,493,856,384,142,998,475,835
303,946,100,757,850,245,290,154,517,226
707,889,609,126,489,463,431,703,424,787
946,959,275,256,950,392,721,131,58,746
19,449,72,980,319,158,667,919,849,199
964,929,972,136,617,16,836,864,433,946
313,520,47,745,37,575,248,513,442,323
786,541,545,372,398,555,756,113,609,700
958,195,362,262,594,642,43,163,25,102
314,651,941,235,526,965,571,973,235,770
301,961,906,448,245,414,772,347,728,643
636,648,846,27,138,860,147,149,516,809
676,736,228,288,429,448,513,226,469,729
520,102,286,73,392,650,695,960,370,840
523,332,908,902,895,413,958,99,977,370
238,876,651,736,198,819,367,470,159,411
852,692,399,238,536,776,816,830,561,298
669,843,23,526,138,816,185,366,69,788
716,922,77,26,715,830,133,371,131,41
381,658,254,649,508,913,99,340,873,308
502,766,721,913,640,885,329,823,13,451
660,413,989,380,250,94,889,541,662,820
434,410,618,340,855,429,31,720,260,162
554,874,420,346,114,227,544,729,740,741
664,505,237,897,671,186,354,324,413,405
510,90,418,31,952,224,874,573,573,263
169,291,962,526,993,962,401,308,16,754
497,631,836,732,289,517,408,326,183,404
372,56,234,630,383,174,301,271,316,711
662,412,791,202,406,647,314,987,907,888
719,67,359,785,257,899,409,225,431,682
644,97,925,337,156,329,126,553,330,460
358,638,364,893,308,770,932,114,703,100
424,831,406,891,660,528,471,914,206,485
367,819,906,472,55,862,284,761,504,102
177,354,674,338,962,331,370,279,192,516
178,271,803,664,757,544,351,935,963,351
548,642,503,449,659,372,128,421,437,276
47,274,986,911,445,302,110,253,675,691
535,829,441,626,991,845,249,397,453,173
128,481,482,707,433,840,378,252,592,780
827,20,226,808,34,742,34,574,560,31
626,66,21,378,211,107,535,651,718,509
302,845,838,554,921,600,708,252,668,525
44,207,383,408,220,666,774,727,28,663
139,991,417,354,831,633,562,955,485,119
644,52,344,167,257,796,488,847,360,609
761,670,377,494,550,106,385,639,118,345
113,308,319,893,100,993,783,240,264,562
824,106,489,716,818,188,522,397,958,225
394,864,895,849,913,873,263,783,381,188
888,845,303,333,541,188,540,708,373,815
619,37,559,434,361,99,632,587,83,889
778,485,670,155,853,969,21,373,352,80
733,60,891,698,202,409,689,411,765,58
387,670,389,106,135,459,521,297,121,403
621,179,202,628,775,449,983,854,658,407
17,484,698,320,76,361,220,355,162,545
430,71,227,408,990,549,331,504,262,846
223,62,800,732,510,506,19,411,604,429
679,791,739,755,750,143,599,895,459,713
810,382,342,248,661,983,275,616,355,621
711,851,593,689,511,276,995,150,571,928
152,118,746,600,704,764,113,500,907,274
278,822,779,782,695,871,924,739,628,417
368,206,700,321,178,173,99,820,226,805
421,944,629,190,594,649,529,694,246,845
463,441,134,398,376,741,47,287,554,488
112,502,242,278,523,956,543,45,248,610
757,478,291,285,811,274,790,731,161,48
917,993,720,503,914,364,166,567,170,137
193,44,722,106,239,888,293,422,259,378
239,305,932,91,739,502,356,575,864,503
957,622,112,949,363,120,91,645,582,46
576,535,858,333,169,28,986,918,808,996
483,750,585,678,363,318,611,732,964,304
283,606,996,418,745,766,832,60,838,997
700,983,233,919,291,384,672,675,543,641
404,569,380,519,273,618,355,131,614,318
698,336,48,693,38,356,168,827,25,511
12,805,256,267,415,60,437,657,546,26
152,72,841,645,15,402,674,112,353,249
555,475,881,802,847,446,190,623,294,874
129,778,432,886,66,762,958,735,92,797
420,29,183,818,783,508,570,736,425,476
231,695,21,951,255,901,610,410,880,570
554,616,192,773,128,444,807,309,328,408
456,682,536,993,269,957,894,452,273,796
924,625,707,228,806,155,607,412,126,996
754,405,864,464,962,462,502,988,134,945
773,778,302,973,936,598,92,829,372,646
771,176,532,387,439,867,734,518,709,373
765,558,55,812,840,249,573,339,986,915
883,271,52,658,214,181,640,592,549,37
141,485,952,432,190,391,337,491,968,714
349,222,677,752,330,965,57,775,847,28
247,343,895,358,180,309,567,641,36,859
681,934,971,454,989,44,475,750,532,319
14,977,671,958,680,189,460,921,777,109
368,694,498,744,166,495,529,106,752,354
594,337,230,639,258,195,333,102,842,160
857,639,560,636,76,486,935,496,456,888
282,950,429,776,18,700,795,929,727,342
372,384,787,450,967,117,959,324,790,889
231,886,317,153,746,466,52,10,346,303
439,934,627,443,416,352,979,445,221,601
881,854,868,589,734,320,63,889,40,166
324,292,951,347,524,369,414,509,248,403
627,408,831,834,23,297,468,170,123,377
813,517,224,538,503,492,971,419,582,533
106,672,354,777,337,596,74,386,73,932
596,37,994,523,198,504,17,873,200,769
563,378,217,277,777,846,978,522,954,729
508,906,563,664,594,942,208,281,811,86
784,809,975,497,308,718,879,767,341,56
510,546,238,999,620,513,987,316,872,620
516,475,271,894,592,330,417,664,268,401
320,347,565,386,89,911,800,620,851,230
847,200,174,772,542,829,984,284,738,118
852,647,322,419,899,162,499,831,158,937
308,554,691,701,945,818,839,107,285,539
45,433,571,66,705,673,751,51,547,326
347,330,146,893,972,530,308,295,48,106
690,429,896,763,942,431,846,608,68,252
28,744,798,279,961,264,547,306,895,757
127,886,799,291,299,115,630,596,93,340
322,711,702,799,690,503,573,967,280,665
845,658,56,47,452,585,75,81,481,44
149,162,595,821,417,309,346,336,632,587
163,812,66,421,592,398,103,509,832,566
275,919,429,92,81,895,170,625,118,668
216,304,175,720,795,276,279,144,25,48
518,15,104,89,318,204,574,382,667,773
343,685,196,475,36,440,763,676,193,72
901,996,952,873,612,794,795,941,605,234
131,939,352,162,991,364,344,799,64,468
127,321,431,518,708,575,767,352,89,42
993,462,192,768,371,592,191,380,663,291
795,108,625,789,869,194,264,295,900,358
422,39,574,77,679,178,110,499,568,999
195,233,305,938,786,347,831,489,910,186
866,240,815,553,83,784,946,57,517,599
149,900,477,657,593,85,204,461,744,574
306,958,204,663,762,828,30,488,736,751
205,160,558,649,70,205,118,149,145,378
727,674,931,204,727,263,714,249,283,719
491,181,944,133,606,689,241,557,383,89
928,311,202,228,314,572,410,169,955,314
412,665,625,73,56,570,632,53,340,51
358,347,727,364,322,101,30,428,792,93
757,771,760,717,224,436,732,124,126,708
636,109,135,74,856,36,298,536,525,403
207,573,275,76,601,136,870,175,281,852
589,255,544,202,465,871,146,519,753,364
411,147,487,288,154,102,290,608,225,958
61,512,57,935,949,417,939,21,653,320
62,412,525,150,561,959,672,115,927,252
900,825,425,156,894,484,425,640,15,804
225,133,908,170,785,231,395,833,226,111
998,94,649,419,681,533,897,874,860,52
88,628,41,198,51,41,916,389,354,75
406,99,369,208,244,59,974,836,180,391
189,962,424,196,219,34,367,333,459,168
545,878,930,429,813,467,425,814,561,204
300,906,999,519,105,430,917,698,31,204
524,680,945,152,868,62,945,238,646,959
890,741,443,547,200,147,921,767,871,190
605,307,147,546,754,145,596,809,781,926
629,844,749,114,646,351,169,760,509,475
80,731,694,509,378,53,881,823,590,50
513,209,139,677,565,533,704,205,58,366
749,163,914,800,111,918,669,390,214,815
266,373,492,561,431,546,365,380,501,844
98,513,23,595,349,922,759,408,206,62
578,554,793,492,610,842,617,925,117,274
366,59,718,717,892,989,657,220,159,955
742,760,781,87,314,210,168,262,465,725
149,140,163,525,969,97,729,100,95,352
584,603,476,699,142,262,146,821,308,267
512,891,57,416,309,623,347,424,184,598
81,234,759,321,714,867,536,127,275,834
302,549,579,521,302,842,409,363,330,668
585,588,888,344,484,875,306,242,509,475
772,294,915,644,233,685,74,412,298,960
161,921,889,180,652,34,911,901,491,175
805,265,213,463,124,199,574,920,380,945
867,370,818,292,341,891,66,145,123,260
594,174,259,447,734,632,457,345,448,240
491,803,487,460,130,870,228,686,774,227
697,879,542,589,311,627,82,868,785,478
657,558,541,453,100,660,167,904,561,742
274,370,257,566,501,433,325,236,843,244
798,391,199,224,133,71,400,924,547,923
883,524,613,901,962,227,33,344,127,909
945,374,254,486,295,13,746,663,260,361
530,391,499,41,105,841,887,672,890,600
411,191,60,332,287,180,593,647,198,218
999,131,922,512,152,146,974,699,176,522
540,607,56,72,279,573,240,271,263,350
206,702,188,169,559,641,549,678,214,128
43,348,95,673,570,426,643,144,523,198
946,262,246,497,311,889,458,326,125,495
714,913,591,361,38,781,106,761,997,361
470,815,236,646,572,476,575,452,771,700
193,851,946,651,388,120,173,801,685,981
646,853,791,197,447,651,284,144,592,402
684,701,68,477,851,694,360,571,468,917
550,541,172,872,288,983,937,402,33,914
656,414,793,351,326,160,720,66,739,812
876,287,644,60,72,479,365,635,496,324
384,990,375,336,719,916,663,894,773,566
105,992,820,596,312,870,356,234,519,367
753,462,287,442,977,346,603,434,201,252
504,736,336,928,244,761,51,519,190,659
825,208,240,87,480,200,622,829,413,575
802,846,287,350,771,638,961,774,418,158
797,798,269,151,223,624,709,737,118,97
475,297,757,534,523,290,768,730,973,977
475,227,902,406,986,530,240,319,464,547
834,500,65,545,572,818,576,686,861,11
353,937,673,278,883,834,727,969,697,525
93,577,408,98,716,917,754,778,281,497
316,238,919,426,649,267,435,621,617,849
408,116,533,228,105,749,871,305,750,384
174,415,721,317,49,694,976,308,324,461
416,518,470,952,604,983,230,70,216,865
460,424,197,955,93,501,138,616,680,852
24,213,488,287,493,507,534,68,925,758
939,455,90,158,671,237,547,958,310,996
28,157,283,428,351,470,348,445,882,910
887,209,890,739,784,954,683,940,982,488
351,211,970,233,507,452,813,122,248,26
463,274,486,560,173,841,287,577,961,849
744,325,249,430,715,857,969,955,643,732
933,673,75,43,774,869,844,704,965,632
598,842,586,752,192,453,917,731,882,62
768,649,287,523,248,23,351,543,261,988
834,35,742,310,177,314,564,279,195,846
69,101,660,886,137,430,196,610,418,848
58,154,44,12,863,168,624,918,768,35
452,996,574,508,254,628,941,557,335,369
715,634,200,47,13,562,99,327,268,188
814,729,761,827,111,196,576,229,448,317
844,685,735,823,909,39,575,992,48,994
305,929,276,426,152,230,510,73,209,219
226,49,207,424,395,167,744,386,279,681
478,881,814,558,847,114,787,892,881,307
477,296,524,192,976,677,294,71,142,918
401,56,387,568,840,672,242,69,222,908
166,721,890,258,443,938,165,799,168,579
622,267,100,418,481,854,953,355,835,242
735,463,182,358,374,190,730,21,459,593
526,854,218,23,471,831,917,56,882,232
434,742,949,856,913,967,416,830,486,340
761,485,651,286,924,455,876,47,251,668
601,367,980,734,479,575,728,893,62,343
469,592,888,700,229,114,33,662,141,448
908,699,864,368,666,360,351,904,400,125
297,882,842,548,450,885,364,929,24,574
205,480,693,232,552,707,678,890,527,913
88,840,153,736,373,685,524,519,227,891
24,348,547,89,499,239,874,885,362,464
757,559,565,417,952,54,994,258,163,106
19,348,126,440,46,133,947,448,535,815
242,698,119,238,798,469,478,295,520,342
211,551,332,533,766,691,870,437,726,896
244,351,24,457,283,904,781,874,469,393
464,932,39,37,737,329,385,137,473,131
465,324,185,980,984,146,942,276,597,354
164,648,245,542,361,69,903,675,430,216
416,519,676,337,758,482,360,68,761,860
20,373,467,297,558,348,502,408,38,105
844,479,794,100,542,583,470,474,246,561
381,929,192,285,539,331,809,979,45,432
192,742,421,63,93,765,912,191,743,79
919,342,696,32,233,151,850,234,423,528
286,694,470,792,168,447,720,53,506,441
701,871,360,654,485,305,466,574,159,449
549,938,931,853,90,166,154,841,342,84
831,531,270,730,44,199,970,482,446,962
944,300,578,645,718,991,141,682,864,146
746,974,965,215,726,455,655,330,12,983
458,575,268,711,370,306,201,470,561,347
272,403,333,482,241,547,810,947,800,212
996,522,979,149,331,879,953,790,378,420
55,729,69,656,284,221,92,431,209,799
255,476,415,672,702,261,94,856,117,132
877,11,883,520,469,13,31,268,547,319
885,409,748,754,843,231,601,261,361,598
788,861,887,208,617,676,714,963,940,971
220,535,80,605,478,208,322,118,799,709
413,266,905,568,570,532,403,626,966,979
67,133,353,567,368,415,991,367,109,889
856,746,523,154,655,734,329,607,239,279
387,689,199,245,385,250,178,973,37,752
945,211,526,338,851,41,267,137,126,156
743,725,688,515,796,30,157,93,161,814
330,117,261,574,533,850,208,504,928,676
608,654,386,550,483,579,777,27,983,389
857,611,767,917,770,238,968,510,739,600
92,508,11,41,767,849,925,912,865,570
347,246,775,187,700,895,178,408,550,915
970,949,398,470,78,88,931,364,400,304
54,319,930,418,828,523,205,21,307,636
662,429,906,649,282,982,506,983,920,246
824,871,847,453,755,487,888,284,697,802
150,220,955,946,254,678,177,754,148,740
433,910,791,321,670,124,30,415,341,644
715,957,909,376,289,322,458,65,847,272
432,277,656,85,386,49,918,732,937,493
857,528,647,916,89,240,935,99,816,438
249,655,760,963,30,817,164,17,127,844
157,608,144,174,468,199,704,702,290,541
805,169,317,426,929,997,242,892,129,494
200,19,184,304,17,942,505,844,758,695
560,810,905,112,99,548,206,970,45,508
241,241,162,294,671,942,417,851,876,295
827,561,788,419,486,664,97,88,450,479
781,34,64,33,276,148,899,929,977,836
845,724,242,898,12,565,618,651,884,841
318,453,201,596,906,867,740,684,762,502
242,722,114,927,836,15,80,365,697,750
317,330,40,247,639,355,766,785,397,855
510,713,781,971,676,556,195,554,235,219
18,509,995,813,801,657,701,775,27,111
327,748,40,712,491,364,856,254,268,701
180,818,788,984,30,598,876,979,850,350
553,476,239,574,605,134,313,562,39,815
378,733,908,676,545,472,930,35,324,234
538,130,805,218,64,16,550,209,304,915
360,909,679,746,715,329,442,731,972,924
753,318,228,116,400,406,492,777,996,425
44,858,410,901,305,958,388,150,595,460
795,325,301,270,692,807,665,374,503,716
856,75,812,368,754,774,835,247,902,218
970,636,588,35,428,674,853,152,343,405
780,707,525,104,784,925,974,793,548,275
152,684,934,186,213,687,962,852,18,484
694,694,546,566,980,866,40,62,222,433
601,174,138,291,10,612,312,576,122,306
110,32,932,401,899,34,282,707,627,967
909,518,993,565,519,651,740,278,786,875
223,205,446,779,47,411,477,570,84,795
262,15,119,984,111,650,440,599,583,218
11,202,264,145,824,949,812,376,594,885
506,588,113,161,387,920,891,826,806,482
51,406,11,357,556,918,248,708,117,974
42,838,252,941,306,315,626,478,300,901
884,867,550,80,278,278,126,698,754,973
256,427,187,692,545,195,771,407,356,68
143,494,386,612,903,681,391,455,530,124
187,189,601,936,245,258,692,453,898,679
215,561,927,457,147,567,291,743,105,628
932,366,513,516,85,363,223,964,633,121
220,245,151,780,464,428,486,762,600,697
616,137,198,369,543,297,170,344,925,327
735,139,711,892,157,787,643,557,566,204
552,711,548,120,632,741,621,203,657,653
757,932,828,743,558,48,973,390,717,28
141,977,324,580,396,673,920,168,696,169
416,530,701,623,831,759,929,933,930,692
930,586,185,178,208,164,391,40,834,134
499,453,88,145,885,863,404,957,688,873
585,793,238,613,960,566,845,721,892,35
290,793,867,775,681,757,281,154,302,668
549,629,996,724,429,45,41,497,655,224
726,177,64,316,306,872,315,897,975,399
152,97,733,959,135,426,290,346,468,42
247,376,118,651,733,574,970,293,378,793
953,646,408,263,103,97,777,931,959,206
769,170,408,149,593,884,84,603,227,187
693,606,912,633,492,268,56,655,139,182
76,586,704,382,419,889,989,721,964,804
667,74,445,352,950,776,605,713,493,375
325,605,147,979,365,770,292,256,146,842
97,795,290,960,786,578,960,856,661,171
877,66,145,31,496,991,614,710,650,441
625,215,93,120,654,93,602,348,952,722
214,803,339,410,65,112,631,387,176,13
385,977,676,953,509,323,402,880,327,427
901,890,391,695,285,186,379,275,123,461
65,424,654,228,861,966,90,633,860,717
856,464,311,183,195,938,65,114,397,389
391,108,15,707,960,983,622,697,802,187
875,693,786,504,481,991,209,716,139,110
532,639,317,495,255,343,770,429,241,651
189,93,652,290,904,932,167,979,411,179
524,571,766,339,931,96,711,370,281,96
965,298,106,611,618,650,437,805,401,54
483,25,409,783,851,631,535,257,997,823
994,626,925,385,305,923,936,648,557,512
691,158,714,543,416,837,955,198,366,193
492,494,743,737,836,330,434,907,248,376
874,341,69,234,31,500,117,471,121,181
134,837,588,583,221,697,250,953,839,334
643,372,281,806,659,643,635,597,782,345
792,900,672,891,807,181,101,247,498,64
913,941,885,827,597,676,33,270,560,477
385,436,669,95,449,829,609,924,757,478
